row_index,target_field,algorithm,predicted_value,confidence,prediction_source,passes_threshold,permit_number
1259,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250208213
1276,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250308829
1278,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250308869
1288,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250309063
1289,permit_class,association_rules,Residential-Multi-Family,0.8056680161943319,matched_rules,True,PREL20250309083
1293,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250309142
1299,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250309320
1301,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250309407
1302,permit_class,association_rules,Residential-Multi-Family,0.8558558558558559,matched_rules,True,PREL20250309436
1311,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250309764
1315,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250309904
1318,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250309933
1321,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250309981
1326,permit_class,association_rules,Residential-Multi-Family,0.8558558558558559,matched_rules,True,PREL20250310058
1330,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250310097
1331,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250310162
1338,permit_class,association_rules,Residential-Multi-Family,0.8558558558558559,matched_rules,True,PREL20250310338
1341,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250310437
1356,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250310714
1357,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250310739
1366,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250311024
1372,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250311150
1376,permit_class,association_rules,Residential-Multi-Family,0.8558558558558559,matched_rules,True,PREL20250311220
1381,permit_class,association_rules,Residential-Multi-Family,0.8558558558558559,matched_rules,True,PREL20250311232
1390,permit_class,association_rules,Residential-Multi-Family,0.8513513513513513,matched_rules,True,PREL20250311251
1391,permit_class,association_rules,Residential-Multi-Family,0.8558558558558559,matched_rules,True,PREL20250311253
1392,permit_class,association_rules,Residential-Multi-Family,0.8513513513513513,matched_rules,True,PREL20250311255
1399,permit_class,association_rules,Residential-Multi-Family,0.8056680161943319,matched_rules,True,PREL20250311327
1404,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250311415
1408,permit_class,association_rules,Residential-Multi-Family,0.8213058419243986,matched_rules,True,PREL20250311515
1418,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250311811
1454,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250312268
1456,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250312379
1458,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250312383
1464,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250312419
1471,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250312604
1486,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250313011
1489,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250313058
1491,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250313115
1498,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250313380
1507,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250313525
1513,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250413620
1536,permit_class,association_rules,Residential-Multi-Family,0.8213058419243986,matched_rules,True,PREL20250414273
1538,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250414278
1543,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250414377
1558,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250414567
1570,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250414581
1571,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250414582
1575,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250414628
1578,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250414855
1583,permit_class,association_rules,Residential-Multi-Family,0.8558558558558559,matched_rules,True,PREL20250415011
1585,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250415044
1588,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250415105
1591,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250415324
1598,permit_class,association_rules,Residential-Multi-Family,0.8513513513513513,matched_rules,True,PREL20250415452
1600,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250415516
1604,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250415701
1605,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250415857
1606,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250415867
1611,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250416014
1614,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250416121
1621,permit_class,association_rules,Residential-Multi-Family,0.8513513513513513,matched_rules,True,PREL20250416307
1624,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250416465
1631,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250416530
1635,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250416835
1641,permit_class,association_rules,Residential-Multi-Family,0.8513513513513513,matched_rules,True,PREL20250417102
1668,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PREL20250418481
1706,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20220419102
1714,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20230310932
1715,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20230311450
1727,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20230833632
1728,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20230836841
1732,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20230940643
1734,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20231043624
1736,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20231146011
1740,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20231147780
1741,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20231148876
1745,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20231251712
1748,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20231252564
1757,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20240308387
1763,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20240414049
1766,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20240417012
1777,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20240623403
1778,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20240623486
1779,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20240623945
1781,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20240625297
1783,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20240625362
1785,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20240625648
1789,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20240727933
1791,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20240728968
1796,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20240832095
1799,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20240833222
1813,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20240938102
1814,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20240938184
1825,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20240939658
1830,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20241040691
1835,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20241040972
1839,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20241042207
1843,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20241043131
1845,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20241043237
1846,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20241043243
1857,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20241145762
1862,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20241248146
1867,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20241248160
1869,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20241248331
1872,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20241249118
1874,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20241249649
1876,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20241249891
1877,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20241249991
1881,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20241250475
1900,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250101976
1905,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250102482
1911,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250103048
1913,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250103436
1915,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250103525
1920,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250104074
1927,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250204605
1934,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250204866
1945,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250205643
1947,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250206035
1950,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250206102
1954,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250206684
1959,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250206744
1962,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250206769
1972,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250207438
1980,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250208065
1990,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250208455
1993,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250208558
2007,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250309229
2012,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250309369
2015,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250309460
2027,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250309719
2031,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250309891
2036,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250309966
2048,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250310314
2052,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250310362
2057,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250310545
2076,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250310907
2082,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250310977
2083,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250310999
2092,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250311389
2100,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250311608
2103,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250311691
2120,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250312035
2122,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250312294
2123,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250312335
2127,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250312551
2147,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250313135
2148,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250313530
2150,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250413666
2154,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250413933
2163,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250415536
2166,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250415844
2169,permit_class,association_rules,Res.1&2 or Guest House,1.0,matched_rules,True,PRFH20250416272
2171,permit_class,association_rules,Residential-Multi-Family,0.8056680161943319,matched_rules,True,PRFR20160307008
