permit_number,status,permit_type,applied_date,issued_date,address,parcel_number,fee,valuation,description
BLD25-5221,,"Building Permit No Plan Check",,,"10869 Ogburn Ln Forestville [FOR]",,082-280-069,,"SFD - (N) rinnai wall furnace model ex-11"
BLD25-5223,,"Building Permit No Plan Check",,,"1250 Lytton Springs Rd Geyserville [GEY]",,091-140-026,,"SFD - Remove (E) NG Tanked WH located in utility closet. Install (N) 50G Electric Tanked WH in same location"
BLD25-5225,Finaled,"Building Permit No Plan Check",,,"1094 Hill Rd Glen Ellen [GLE]",,054-180-026,,"Re-roof: tear off one layer and install comp shingles"
BLD25-5226,,"Building Permit No Plan Check",,,"28 Lark Center Dr Windsor [WIN]",,058-183-016,,"re roof remove 1 layer comp shingles approx 2700sqft. install 15lb tiger paw underlayment, edge metal and 9"" starter at entire perimeter. install all new flashing at penetrations and paint to match roof. install 30yr land mark comp shingles. install continious lomanco ridge vent along with manufacturer ridge cap at ridge units"
BLD25-5228,,"Building Permit No Plan Check",,,"703 Verano Ave Agua Caliente [AGU]",,052-343-028,,"Looking to start with a roofing permit for 703 Verano Avenue in Sonoma. I am working on behalf of a contractor. We want roofing, demolition, remodeling, electrical and plumbing. We can start with just roofing, demolition and remodeling for now. But we may want to bring in a drafter and possibly an architect to get everything right for this older run down home."
BLD25-5231,,"Building Permit No Plan Check",,,"11159 Cherry Ridge Rd Twin Hills [TWI]",,061-120-020,,"Residential Re-roof. Self certified Contractor General B/C39 11159 Cherry Ridge Rd, Sebastopol, CA 95409 SHOP ROOF 1761 sq.ft. No gutters. Cut all shingle edges back to flush with plywood edge. Supply and install Class A Polyglass self adhered membrane Wrap exposed fascia and eaves with 24 gauge metal Supply and install METAL SALES 16 inch wide Image 2 roof panels, including rake edge, drip edge and ridge. Vent ridge with 2/8 galvanized screen. COST $ 28,771.00 GARAGE BARN 1080 sq.ft. No gutters. Remove and dispose of shingle roof. Re-nail plywood as necessary. Install Class A Polyglass membrane. Wrap eves and rake with 24 gauge steel. Install METAL SALES Image 2 roof panel including cupola. COST $ 26,940.00 UTILITY PARKING 790 sq.ft. No gutter No tear off. Cut back the shingle edge around the entire perimeter. Wrap fascia and eve with 24 gauge steel. Install METAL SALES Image 2 standing seam roof with new capping. COST $13,220.00 STORAGE 200sq.ft. no gutters No tear off. Cut back shingle edge around perimeter. Install METAL SALES Image 2 standing seam roof and cap metal. COST $4185.00 FRONT CARPORT 264 sq.ft. 24 ft. gutter Tear off both layers of roof. Repair dry rot as necessary. Install new 5 inch OG gutter and downspout. Apply Polystick Class A membrane over wood deck. Wrap all rake edges sith new 24 gauge metal to match roof system. Install METAL SALES Image 2 roof panels and tie into gable end wall as required to waterproof. COST $ 5225.00 TOTAL PROJECT 4094 SQ.FT. + 264 ft gutter VALUATION $ 78,341.00"
BLD25-5232,Issue/Payment,"Building Permit No Plan Check",,,"7400 Steve Olson Ln Windsor [WIN]",,110-210-009,,"ANNUAL MAINTENANCE INSPECTION FOR LIFE SAFETY (GREENHOUSE) 1 HOUR"
BLD25-5233,Issue/Payment,"Building Permit No Plan Check",,,"7400 Steve Olson Ln Windsor [WIN]",,110-210-009,,"ANNUAL MAINTENANCE INSPECTION FOR LIFE SAFETY (LOWER SHOP) 1 HOUR"
BLD25-5234,,"Building Permit No Plan Check",,,"17350 Buena Vista Ave Agua Caliente [AGU]",,056-262-033,,"Retain (E) electrical outlets and switches and inspect to meet code requirements"
BLD25-5235,Issue/Payment,"Building Permit No Plan Check",,,"7400 Steve Olson Ln Windsor [WIN]",,110-210-009,,"ANNUAL MAINTENANCE INSPECTION FOR LIFE SAFETY (ADMIN BUILDING) 1 HOUR"
BLD25-5236,Issue/Payment,"Building Permit No Plan Check",,,"100 Childrens Cir Santa Rosa [SR]",,051-020-060,,"ANNUAL MAINTENANCE INSPECTION FOR LIFE SAFETY (CHILDRENS HOME )- 1 HOUR"
BLD25-5237,Issue/Payment,"Building Permit No Plan Check",,,"7425 Rancho Los Guilicos Rd Santa Rosa [SR]",,051-020-060,,"ANNUAL MAINTENANCE INSPECTION FOR LIFE SAFETY (JUVENILE DETENTION CENTER )- 1 HOUR"
BLD25-5238,"Awaiting Applicant Response","Building Permit No Plan Check",,,"1621 Geysers Rd Geyserville [GEY]",,131-060-018,,"Replace windows and siding on existing home. No framing alterations or changes."
BLD25-5241,,"Building Permit No Plan Check",,,"4880 Hessel Rd Sebastopol [SEB]",,062-170-034,,"*Self-certified* SFD - main house 17 sq. Remove/replace roof with class A fire rated asphalt composition shingles"
BLD25-5242,Finaled,"Building Permit No Plan Check",,,"2524 Edison St Graton [GRA]",,130-293-025,,"Trench for PV, Approximately 14' trench from corner of house to corner of garage consisting of four conduits. PV system and conduit inspected and approved/finaled on 8/12/25 but did not include trench. Building dept. advised to submit trench and request inspection via online portal. I am doing so now as the homeowner."
BLD25-5243,,"Building Permit No Plan Check",,,"19135 7th St E Sonoma [SON]",,127-172-008,,"Replace 320 AMP like for like. Install EVCS and additional lighting."
BLD25-5244,,"Building Permit No Plan Check",,,"4880 Hessel Rd Sebastopol [SEB]",,062-170-034,,"Self-certified- Reroof Garage 11 sq remove and replace roof with class A fire- rated asphalt composition shingles"
BLD25-5245,,"Building Permit No Plan Check",,,"949 S Wright Rd 1 Bellevue [BEL]",,035-071-029,,"200 amp panel. Riser and feeder replacement. Panel replacement."
BLD25-5247,,"Building Permit No Plan Check",,,"1378 Mission Dr Sonoma [SON]",,142-154-035,,"Replace furnace and air conditioning (like for like) 80% AFUE furnace and 15 seer A/C."
BLD25-5249,,"Building Permit No Plan Check",,,"3625 Greenleaf Dr Santa Rosa [SRO]",,057-090-007,,"Add Shingles"
BLD25-5250,,"Building Permit No Plan Check",,,"1502 Los Alamos Rd Kenwood [KEN]",,030-100-007,,"Replace, relocate, and upgrade main electrical service panel. Replace , and relocate existing sub-panel. Install 100 amp transfer switch for back-up power during power outages."
BLD25-5252,,"Building Permit No Plan Check",,,"552 Siesta Way Agua Caliente [AGU]",,056-521-089,,"SFD, Install New EVCS 240 volt circuit with 1450R EV charger receptacle fed by 40-amp breaker and #6 wire (65 amp rated) with ground."
BLD25-5253,,"Building Permit No Plan Check",,,"23555 Vineyard Rd Geyserville [GEY]",,141-280-009,,"(1) 5 TON CONDENSER CHANGEOUT IN SIDE YARD W 5T 15 SEER A/C COMPRESSOR IN SAME LOCATION (1) R8 DUCTS SUPPLY: 13 RETURN: 4 ENTIRELY NEW: NO"
BLD25-5254,,"Building Permit No Plan Check",,,"96 Valley View Dr Petaluma [PET]",,113-171-007,,"(1) R8 DUCTS SUPPLY: 14 RETURN: 1 ENTIRELY NEW: NO"
BLD25-5255,,"Building Permit No Plan Check",,,"1201 Trinity Rd Glen Ellen [GLE]",,053-080-012,,"REPLACE EXISTING TUB WITH A WALK IN TUB, INSTALL 1 NEW 20-AMP CIRCUIT FOR THE TUB OUTLET, DRYWALL PATCH"
BLD25-5256,,"Building Permit No Plan Check",,,"203 Theodor Ln Agua Caliente [AGU]",,056-093-013,,"SFD. Replace heat pump water heater. Run a circuit from a panel to heat pump water heater."
BLD25-5257,,"Building Permit No Plan Check",,,"2121 Bennett Valley Hts Glen Ellen [GLE]",,055-040-040,,"Siding, Replace/Install 20 sheets of T1-11, Replace/install 16 new vinyl windows, like for like"
BLD25-5259,"Application Accepted/In","Building Permit No Plan Check",,,"4020 Santa Rosa Ave Bellevue [BEL]",,134-192-016,,"Permit qty. 2 previously un permitted 100 AMP sub panels to clear violations VBU18-0513"
BLD25-5261,,"Building Permit No Plan Check",,,"16670 Arnold Dr Glen Ellen [GLE]",,133-111-008,,"(1) R8 DUCTS SUPPLY: 7 RETURN: 0 ENTIRELY NEW: NO"
BLD25-5262,,"Building Permit No Plan Check",,,"666 Piezzi Rd Santa Rosa [SRO]",,130-223-087,,"REPIPE FRESH WATER: YES REPIPE DRAINS: YES REPIPE FIXTURES FRESH WATER - Lavatories 2 Shower 1 MATERIAL USED: PEX, ESTIMATE PIPE LENGTH: 250FT IS THE INSTALL IN THE PUBLIC R.O.W?: NO REPIPE FIXTURES DRAINS : Lavatories 1 MATERIAL USED: ABS, ESTIMATE PIPE LENGTH: 250FT IS THE INSTALL IN THE PUBLIC R.O.W?: NO REPIPE SCOPE : 2 BATHROOM WHOLE HOUSE PEX WATER REPIPE 1 BATHROOM WHOLE HOUSE ABS WASTE REPIPE"
BLD25-5263,,"Building Permit No Plan Check",,,"4384 Panorama Dr Bennett Valley [BEN]",,049-290-004,,"SFD. Install Mitsubishi 5 port mini split heat pump system + single port mini split system."
BLD25-5267,,"Building Permit No Plan Check",,,"8810 Barnett Valley Rd Twin Hills [TWI]",,076-110-033,,"Tear off existing roof and replace with a class A composition roofing system. self cert"
BLD25-5268,,"Building Permit No Plan Check",,,"4951 Hwy 116 S Sebastopol [SEB]",,062-220-003,,"Self Certified Remove one layer of exisiting roof and install GAF Timberline HDZ comp shingles in charcoal color 29 squares"
BLD25-5269,Finaled,"Building Permit No Plan Check",,,"10696 Old River Rd Forestville [FOR]",,082-243-013,,"Tear off existing roofs & replace with a class A composition roofing system. self cert"
BLD25-5270,,"Building Permit No Plan Check",,,"68 Balma Ln Cotati [COT]",,024-104-005,,"Self-certified single-family dwelling, 31sq. Remove and replace the roof with class A fire-rated asphalt composition shingles."
BLD25-5271,,"Building Permit No Plan Check",,,"68 Balma Ln Cotati [COT]",,024-104-005,,"Self-certified single-family dwelling (Shop) 7 sq. remove and replace roof with class A fire-rated asphalt composition shingles."
BLD25-5273,,"Building Permit No Plan Check",,,"10404 Colfax Ave Forestville [FOR]",,085-272-009,,"SFD. Tear off and reroof 24 squares using class ""A"" composition shingles over roofing felt. SELF CERT."
BLD25-5274,,"Building Permit No Plan Check",,,"1192 Santa Ana Dr Santa Rosa [SRO]",,044-163-014,,"Tear off reroof 6 squares comp shingles, 9 squares flat torch down"
BLD25-5275,,"Building Permit No Plan Check",,,"5060 Grove St Sonoma [SON]",,064-080-004,,"TEAR OFF & RE ROOF 32 SQUARES WITH CLASS A, LIFETIME GAF TIMBERLINE HDZ SHINGLES, SFD."
BLD25-5276,,"Building Permit No Plan Check",,,"5060 Grove St Sonoma [SON]",,064-080-004,,"TEAR OFF & RE-ROOF 8 SQUARES WITH CLASS A, LIFETIME GAF TIMBERLINE HDZ SHINGES, DETACHED GARAGE."
BLD25-4603,"Ready for Plan","Building Permit With Plan Check",,,"11511 Barnett Valley Rd Twin Hills [TWI]",,073-080-031,,"90 sf addition, 168 sf deck"
BLD25-4604,,"Building Permit With Plan Check",,,"16365 4th St Guerneville [GUE]",,070-030-016,,"EVT19-01779 SFD - (N) 13.5 kWh Energy Storage System 2019 Winter Storms and Flooding"
BLD25-4606,,"Building Permit With Plan Check",,,"101 Eastman Ct Petaluma [PET]",,021-180-002,,"SFD - (N) 10.58kW Roof-mount PV and 30.00kWh ESS"
BLD25-4607,,"Building Permit With Plan Check",,,"1070 Siesta Way Agua Caliente [AGU]",,056-351-028,,"New Inground Gunite Swimming Pool Only - STK24-0003"
BLD25-4610,,"Building Permit With Plan Check",,,"475 Salmon Creek Rd Bodega Bay [BBY]",,103-100-042,,"Res, Roof Mount Solar Install on Det'd Barn 17.20kW Grid-Tied w/ ESS"
BLD25-4613,"Awaiting Applicant Response","Building Permit With Plan Check",,,"8550 Trenton Rd Forestville [FOR]",,082-042-022,,"The proposal is as follows: 1. Remodel interior kitchen 2. Build an addition off the rear to enlarge the kitchen space. 3. Provide an interior stacked washer & dryer closet. 4. Provide a pantry space."
BLD25-4617,,"Building Permit With Plan Check",,,"4531 Ranchette Rd Rincon Valley [RIN]",,029-130-040,,"SFD, Roof Mount Solar Install 5.52kW w/ Battery Backup"
BLD25-4618,"Ready for Plan","Building Permit With Plan Check",,,"333 Halcyon Sea Ranch [SEA]",,156-360-016,,"New SFD (980 SF) & Covered Porch (16 SF)"
BLD25-4628,,"Building Permit With Plan Check",,,"10801 Hillview Rd Windsor [WIN]",,161-020-025,,"SFD Install roof mount pv solar system 7.665kW"
BLD25-4629,"Ready for Plan","Building Permit With Plan Check",,,"2594 Athena Ct Graton [GRA]",,078-190-007,,"SFD, Interior Remodel (374 SF) Deck addition (300 SF) Carolyn & John Schulte 2594 Athena Court, Santa Rosa, CA APN: 078-190-007-000 503.320.0056 This is an Owner - Builder remodel to: Windows/Doors Convert a number of windows (3) to French/sliding doors. In only one instance (bedroom #2) does the width of the opening change/get larger. Drawings are included from Jorgensen Engineering regarding structural specifications for that door. Also, an existing sliding door (living room) is being reduced in width and replaced with a French door. A number of electrical outlets will need to move to accommodate the new door. In addition, a light fixture will be added outside the primary bedroom’s new sliding door. Remove Wall A non-load bearing wall separating our living room from a den is being removed to open up the space. Jorgenson Engineering has specified that this is a non-load bearing wall. The outlets on this wall will be removed and the light switch will be moved 1’ to right. Expand Deck We will be expanding our deck an additional 30 feet to the west. Drawings are included from Jorgensen Engineering regarding structural specifications."
BLD25-4630,Finaled,"Building Permit With Plan Check",,,"3910 Meadowview Ln Penngrove [PEN]",,047-351-004,,"Revision to scope from SFD, Roof Mount Solar Install 9.84kW w/ Battery Backup 27kWh to ROOF MOUNT INSTALLATION OF 12.3 KW DC PHOTOVOLTAIC SYSTEM WITH 13.5KWH HOME BACKUP BATTERY"
BLD25-4632,"Awaiting Applicant Response","Building Permit With Plan Check",,,"1696 Sanders Rd Windsor [WIN]",,164-170-009,,"Detached Metal Storage Building (1,800 SF)"
BLD25-4633,"Payment Due Building Permit With","Plan Check",,,"29355 Arnold Dr Sonoma [SON]",,068-150-049,,"T-Mobile: Cell Site Modifications Modification to an approved existing T-Mobile cell site facility by removing and replacing antennas and equipment."
BLD25-4635,"Resubmittal Requested","Building Permit With Plan Check",,,"4958 Deerwood Dr Windsor [WIN]",,058-111-002,,"(N) In-ground gunite pool with auto cover, and pool equipment"
BLD25-4641,,"Building Permit With Plan Check",,,"5874 Lone Pine Rd Twin Hills [TWI]",,063-220-061,,"SFD, Roof Mount Solar Install 18.92kW with ESS"
BLD25-4643,,"Building Permit With Plan Check",,,"5250 Sharp Rd Mark West Springs [MWS]",,120-220-036,,"SFD, Roof Mount Solar Panel Install 12.3 KW"
BLD25-4644,,"Building Permit With Plan Check",,,"1349 Ferguson Rd Twin Hills [TWI]",,061-143-058,,"SFD, (N) Ground Mount Solar Install 17.85kW w/ ESS 27kWh to Add to Existing Roof Mount Array on ADU"
BLD25-4645,,"Building Permit With Plan Check",,,"1635 Pepper Rd Two Rock [TWO]",,022-030-016,,"Foundation replacement for SFD"
BLD25-4646,"Payment Due Building Permit With","Plan Check",,,"303 White Tail Sea Ranch [SEA]",,122-520-010,,"SFD, Interior Remodel (868 SF), Remove / replace windows in kind. Remove / replace all siding. Replace entry deck in kind. Replace all mechanical, electrical, and plumbing fixtures. 330 White Tail Improvements - Nonstructural interior and exterior remodel. Remove and replace in kind. Convert all gas appliances to electric. Cap gas at meter. Remove and replace windows in kind. Remove and replace all siding. Replace entry deck in kind. Replace all mechanical, electrical, and plumbing fixtures."
BLD25-4647,"Payment Due Building Permit With","Plan Check",,,"310 Haversack Sea Ranch [SEA]",,122-530-038,,"SFD, Interior Remodel (581 SF) Remove/replace windows in kind. Remove/replace all siding. Replace entry deck in kind. Replace all mechanical, electrical, and plumbing fixtures. 310 Haversack Improvements - Nonstructural interior and exterior remodel. Remove and replace in kind. Convert all gas appliances to electric. Cap gas at meter. Remove and replace windows in kind. Remove and replace all siding. Replace entry deck in kind. Replace all mechanical, electrical, and plumbing fixtures."
BLD25-4648,"Payment Due Building Permit With","Plan Check",,,"319 Haversack Sea Ranch [SEA]",,122-530-023,,"SFD, Interior remodel (720 SF) Remove/replace windows in kind. Remove/replace all siding. Replace entry deck in kind. Replace all mechanical, electrical, and plumbing fixtures. 319 Haversack Improvements - Nonstructural interior and exterior remodel. Remove and replace in kind. Convert all gas appliances to electric. Cap gas at meter. Remove and replace windows in kind. Remove and replace all siding. Replace entry deck in kind. Replace all mechanical, electrical, and plumbing fixtures."
BLD25-4650,"Payment Due Building Permit With","Plan Check",,,"343 White Tail Sea Ranch [SEA]",,122-520-014,,"SFD, Interior remodel (736 SF), Replace entry deck (66 SF) Remove /replace windows in kind. Remove / replace all siding. Replace all mechanical, electrical, and plumbing fixtures. 343 White Tail Improvements - Nonstructural interior and exterior remodel. Remove and replace in kind. Convert all gas appliances to electric. Cap gas at meter. Remove and replace windows in kind. Remove and replace all siding. Replace entry deck in kind. Replace all mechanical, electrical, and plumbing fixtures."
BLD25-4652,"Resubmittal Requested","Building Permit With Plan Check",,,"15034 Rio Nido Rd Guerneville [GUE]",,070-210-009,,"SFD - Replace 345 SF Deck - no change to shape or existing footprint replacing deck exactly as is the existing footprint"
