permit_number,status,permit_type,applied_date,issued_date,address,parcel_number,fee,valuation,description
BLD25-3734,Issued,"Building Permit No Plan Check",6/24/2025,06/24/2025,"10805 Green Valley Rd Graton [GRA]",104-110-051,$363.62,$0.00,"Install a customer owned power pole with 200amp Panel with overhead feeders to the main house feeding a 200amp panel"
BLD25-3736,Issued,"Building Permit No Plan Check",6/24/2025,06/24/2025,"3 Mosswood Cir Guerneville [GUE]",097-230-043,$363.62,$0.00,"200 amp main panel safety replacement like for like no no added loads 200 amp sub panel replacement like for like no added loads same location"
BLD25-3738,Issued,"Building Permit No Plan Check",6/24/2025,06/24/2025,"265 Doran Park Rd Bodega Bay [BBY]",100-130-007,$537.27,$0.00,"265 Doran Park Rd, Bodega Bay - Remove existing asphalt shingles, re-sheet 10 squares of roof with 1/2in CDX plywood, and install 60 Mil TPO Roofing System. -Self certification"
BLD25-3739,Issued,"Building Permit No Plan Check",6/24/2025,06/24/2025,"10030 Bodega Hwy Twin Hills [TWI]",077-110-003,$537.40,$0.00,"10030 Bodega Hwy - Self Certify - Install new metal shingle roof on ADU (1533 sf)"
BLD25-3740,Issued,"Building Permit No Plan Check",6/24/2025,06/24/2025,"8711 Barnett Valley Rd Twin Hills [TWI]",076-120-019,$363.62,$0.00,"replace electrical panel"
BLD25-3741,Issued,"Building Permit No Plan Check",6/24/2025,06/26/2025,"14540 Redwood Ln Forestville [FOR]",071-030-017,$391.47,$0.00,"SFD Re-roof steel roof 12SQ"
BLD25-3742,Issued,"Building Permit No Plan Check",6/24/2025,06/24/2025,"3017 Manning Ct Santa Rosa [SRO]",036-035-044,$363.62,$0.00,"3017 Manning Court, 200amp Electrical Meter Panel upgrade"
BLD25-3743,Issued,"Building Permit No Plan Check",6/24/2025,06/24/2025,"21110 Geyserville Ave Geyserville [GEY]",140-130-037,$537.40,$0.00,"RE-ROOF 27 SQUARES WHIT THE 30YR CLASS A FIBERGLAS SHINGLES."
BLD25-3745,Issued,"Building Permit No Plan Check",6/24/2025,06/24/2025,"6165 Old Redwood Hwy Penngrove [PEN]",047-640-021,$539.22,$0.00,"tear off re roof 44 squares using class A comp shingles SELF CERTIFICATE"
BLD25-3746,Issued,"Building Permit No Plan Check",6/24/2025,06/24/2025,"2530 Bennett Ridge Rd Bennett Valley [BEN]",055-180-006,$363.62,$0.00,"- Removal & Reinstallation of (34) PV Modules & Racking - No changes to module layout - No changes to System Output Capacity - PV permit # BLD16-2285"
BLD25-3750,Issued,"Building Permit No Plan Check",6/24/2025,06/25/2025,"499 Colony Rd Geyserville [GEY]",141-260-002,$363.62,$0.00,"SFD, Replace Heat Pump Condenser"
BLD25-3751,Issued,"Building Permit No Plan Check",6/24/2025,06/24/2025,"4090 Parker Hill Rd Mark West Springs [MWS]",029-160-017,$539.80,$0.00,"Self-certified single-family dwelling 16 sq. Remove capsheet and replace roof with standing seam metal CB-2000 w/striations - 18"" Panel and Install class A Polyglass Polystick XFR SA FR Underlayment"
BLD25-3753,Issued,"Building Permit No Plan Check",6/24/2025,06/24/2025,"1278 Fowler Creek Rd Sonoma [SON]",052-682-010,$363.62,$0.00,"Replace heat pump system in existing location. Tie into existing supply & return ducting, and electrical."
BLD25-3754,Issued,"Building Permit No Plan Check",6/24/2025,06/24/2025,"1133 Chauvet Rd Glen Ellen [GLE]",054-360-029,$536.88,$0.00,"tear off reroof 27 squares comp shingles, 5 squares flat torch down, 1 story house attached garage"
BLD25-3756,Issued,"Building Permit No Plan Check",6/24/2025,06/24/2025,"5245 McFarlane Rd Twin Hills [TWI]",062-043-012,$363.62,$0.00,"Main panel upgrade overhead service from 200 amp to 320 continuous"
BLD25-3758,Issued,"Building Permit No Plan Check",6/25/2025,06/25/2025,"1206 Stony Glen Ln Cotati [COT]",046-061-019,$363.62,$0.00,"SFD, Replace Ducted Mini Split"
BLD25-3759,Issued,"Building Permit No Plan Check",6/25/2025,06/25/2025,"8110 Starr Rd Windsor [WIN]",066-210-007,$363.62,$0.00,"Electrical portion of overall septic system needed."
BLD25-3761,Issued,"Building Permit No Plan Check",6/25/2025,06/25/2025,"5770 La Sierra Dr Kenwood [KEN]",030-350-013,$363.62,$0.00,"Replacement of 100amp to 200amp main panel"
BLD25-3762,Issued,"Building Permit No Plan Check",6/25/2025,06/25/2025,"5222 No Name Rd Geyserville [GEY]",132-060-024,$363.62,$0.00,"Replace AC unit with an Inverter Heat Pump and change the furnace to an Air Handler."
BLD25-3763,"Application Accepted/In Review","Building Permit No Plan Check",6/25/2025,,"5640 Fallen Apple Ln Forestville [FOR]",084-060-019,$0.00,$0.00,"2nd Elec Meter To Serve Well and Well Equipment (Was told meter is needed by PG&E)"
BLD25-3764,Issued,"Building Permit No Plan Check",6/25/2025,06/25/2025,"21400 Heron Dr Bodega Bay [BBY]",100-262-026,$539.26,$0.00,"** Self Certified** Remove existing roof down to sheathing. Prepare existing sheathing for new roof. Install GAF Timberline HDZ Shingles."
BLD25-3766,Finaled,"Building Permit No Plan Check",6/25/2025,06/25/2025,"650 Kenilworth Ave Kenwood [KEN]",050-140-005,$363.62,,"NEW 200A SERVICE FOR WELL (RENEW TO COMPLETE BLD05-1112 & B- 149319)"
BLD25-3767,"Awaiting Applicant Response","Building Permit No Plan Check",6/25/2025,,"25233 Steelhead Blvd Monte Rio [MRO]",096-140-023,$0.00,$0.00,"Remodel 3 bathrooms like for like in the second floor, new waterproofing for tile walls and bathroom floors. Install new low voltage floor heat warmer in bathroom floors. Remodel 1 bathroom like for like in the third floor, new waterproofing for tile walls and bathroom floors. Install new low voltage floor heat warmer in bathroom floors."
BLD25-3768,Issued,"Building Permit No Plan Check",6/25/2025,06/25/2025,"36515 Sculpture Point Dr Sea Ranch [SEA]",156-020-010,$363.62,$0.00,"(1) 450000 BTUS FURNACE CHANGEOUT IN CLOSET"
BLD25-3769,Issued,"Building Permit No Plan Check",6/25/2025,06/25/2025,"14555 Old Cazadero Rd Guerneville [GUE]",072-080-005,$536.49,$0.00,"Roof Replacement - Main house • Remove existing roof system down to the sheeting 1 layer max, • Remove existing gutter system and downspouts • Inspect roof decking for integrity • Optional: Install new gutter system 100’ o 5 ½ “ Aluminum Fascia seamless gutters o Color: Your choice o standard downspouts 5 max Pitched roof • Install synthetic roof underlayment • Install all new flashings and paint to blend with the color of the roof • Install new asphalt shingles 8 sqs max o PABCO Premier, Color: Your choice • Install Ridge vent 30’ 1. Install new ridge 36’ Flat Roof Install double layer fire base sheet 2. Install any roof flashing needed in area 3. Install APP Modified Bitumen roof system 12sqs max a. Color: your choice 4. Install new drip edge flashing to eaves 5. Clean and remove all related debris"
BLD25-3770,Issued,"Building Permit No Plan Check",6/25/2025,06/25/2025,"7788 Franz Valley Rd Mark West Springs [MWS]",120-140-097,$363.62,$0.00,"Electrical for - AEX25-0019 Metal Barn"
BLD25-3774,Issued,"Building Permit No Plan Check",6/25/2025,06/30/2025,"20224 Alder Rd Monte Rio [MRO]",095-233-030,$363.62,$0.00,"SFD, Install 48k BTU Ductless Mini-Split Heat Pump with 3 Indoor Head Units"
BLD25-3776,Issued,"Building Permit No Plan Check",6/25/2025,06/25/2025,"16011 Drake Rd Forestville [FOR]",071-160-068,$363.62,$0.00,"Removal of existing 100A Sub panel in crawl space. Install new 100A Sub panel on exterior of home. Replacement of 200 A Meter Main with 200 A Meter Main in same location"
BLD25-3777,Issued,"Building Permit No Plan Check",6/25/2025,06/25/2025,"17444 Orchard Ave Forestville [FOR]",071-220-077,$363.62,$0.00,"WH REPLACEMEN-T (TANK) TO (TANKLESS) IN EXISTING LOCATION ("
BLD25-3778,Issued,"Building Permit No Plan Check",6/25/2025,06/26/2025,"215 Miwok Rd Bodega Bay [BBY]",100-230-050,$363.62,$0.00,"SFD, Install Mini Split Heat Pump System - (2) Mitsubishi Heat Pump Condensers Connected to (6) Indoor Mini Split Zones"
BLD25-3782,Issued,"Building Permit No Plan Check",6/25/2025,06/25/2025,"1125 Hwy 1 Bodega Bay [BBY]",100-091-020,$363.62,$0.00,"Replace existing tankless water heater with new Navien 240a2 tankless water heater in the existing location of bottom of the home underneath the back porch area."
BLD25-3784,Issued,"Building Permit No Plan Check",6/25/2025,07/02/2025,"19182 Railroad Ave Agua Caliente [AGU]",052-401-022,$363.62,$0.00,"SFD, Replace Tanked Water Heater w/ Tankless Water Heater"
BLD25-3788,Issued,"Building Permit No Plan Check",6/25/2025,06/26/2025,"240 Todd Rd Bellevue [BEL]",134-171-052,$363.62,$0.00,"Commercial: Replace Heat Pump Mini-Split Unit on the left side of building, replace head unit located in the server room"
BLD25-3790,Issued,"Building Permit No Plan Check",6/25/2025,06/26/2025,"90 Purrington Rd Petaluma [PET]",019-391-030,$391.51,$0.00,"SFD - Repair & Replace Deck Boards, Ledger, & Siding at (E) Deck"
BLD25-3791,Issued,"Building Permit No Plan Check",6/25/2025,06/25/2025,"5252 Carriage Ln Windsor [WIN]",039-130-018,$363.62,$0.00,"Replacement of existing Furnace and Air Conditioning unit with Heat Pump and Fan Coil"
BLD25-3794,Issued,"Building Permit No Plan Check",6/26/2025,06/26/2025,"140 Sunnyside Ave Agua Caliente [AGU]",056-212-005,$363.62,$0.00,"Remove and replace 2 non-functioning furnace and AC systems with 2 heat pump furnaces."
BLD25-3797,Issued,"Building Permit No Plan Check",6/26/2025,06/26/2025,"2681 Mark West Station Rd Windsor [WIN]",066-270-024,$391.45,$0.00,"Remove and replace 11 squares of laminated shingles"
BLD25-3798,Issued,"Building Permit No Plan Check",6/26/2025,06/26/2025,"13354 Flora Ranch Rd Geyserville [GEY]",132-110-058,$363.62,$0.00,"Remove existing 40 Gallon Tanked Propane Water Heater and install new like for like replacement in same location of utility closet"
BLD25-3800,Issued,"Building Permit No Plan Check",6/26/2025,06/26/2025,"475 Salmon Creek Rd Bodega Bay [BBY]",103-100-042,$363.62,$0.00,"Electric Upgrade, above ground From 200A to 400/320A. new SMP"
BLD25-3802,Issued,"Building Permit No Plan Check",6/26/2025,06/26/2025,"975 Pepper Rd Petaluma [PET]",113-110-020,$539.16,$0.00,"SFD; 41sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles"
BLD25-3804,Issued,"Building Permit No Plan Check",6/26/2025,06/26/2025,"6713 Walker Ave Sebastopol [SEB]",060-120-017,$536.76,$0.00,"SFD; 21sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles"
BLD25-3808,Issued,"Building Permit No Plan Check",6/26/2025,06/26/2025,"7315 Lynch Rd Twin Hills [TWI]",060-150-007,$363.62,$0.00,"To complete BLD15-0222/BLD12-0276/BLD13-1508 GAS METER MOVE IS OMITTED FROM THIS PERMIT - MOVE & UPGRADE (E) ELECTRIC SERVICE PANEL 200 AMPS, ELECTRIC WIRING REPLACEMENT, PLUMBING REPLACEMENTS, MINOR DRYWALL ACCESS 4/8/16 - ADD COMPLETE BLD13-1508 - INSTALL BOILER FOR HOT WATER, REPLACE STOVE VENT, REPLACE INTERIOR GAS PLUMING, REPLACE <40 LF DRYWALL FOR MOLD REMEDIATION REPLACE SIDING ON GARAGE ONLY"
BLD25-3809,Issued,"Building Permit No Plan Check",6/26/2025,06/26/2025,"7315 Lynch Rd Twin Hills [TWI]",060-150-007,$391.80,$0.00,"To complete BLD17-0505 REPLACE SIDING ON EXISTING SFD, 1000 SQ FT TOTAL LIKE-FOR-LIKE REPLACEMENT OF MATERIAL HARDY BOARD"
BLD25-3811,Issued,"Building Permit No Plan Check",6/26/2025,06/26/2025,"1193 Mark West Springs Rd Mark West Springs [MWS] (Lot #1) power needed for new meter for well located it 1193 Mark West",067-110-053,$363.62,$0.00,"Springs Rd."
BLD25-3812,Issued,"Building Permit No Plan Check",6/26/2025,06/26/2025,"1073 Mark West Springs Rd Mark West Springs [MWS] (Lot #3 )power needed for new meter for well located at 1073 Mark West",067-110-055,$363.62,$0.00,"Springs Road for well"
BLD25-3813,Issued,"Building Permit No Plan Check",6/26/2025,06/26/2025,"1021 Mark West Springs Rd Mark West Springs [MWS] (Lot #4) power needed for new meter for well located at 1021 Mark West",067-110-056,$363.62,$0.00,"Springs Road for well"
BLD25-3814,"Pre- Due","Building Permit No Plan Check",6/26/2025,,"3075 Burnside Rd Twin Hills [TWI]",073-062-041,$604.98,$0.00,"SFD, Bathroom remodel"
BLD25-3816,Finaled,"Building Permit No Plan Check",6/27/2025,06/27/2025,"8799 Barnett Valley Rd Twin Hills [TWI]",076-120-061,$391.60,$0.00,"350 sqft - reroof asphalt shingles to torch"
BLD25-3817,Finaled,"Building Permit No Plan Check",6/27/2025,06/27/2025,"8799 Barnett Valley Rd Twin Hills [TWI]",076-120-061,$391.73,$0.00,"450 sqft reroof torch to torch"
BLD25-3822,Issued,"Building Permit No Plan Check",6/27/2025,06/27/2025,"11826 Redwood Rd Forestville [FOR]",081-282-032,$363.62,$0.00,"Replacement Electrical Panel, 200 AMPS, for sole purpose of serving the house."
BLD25-3823,Issued,"Building Permit No Plan Check",6/27/2025,07/01/2025,"1300 Austin Creek Rd Guerneville [GUE]",097-090-031,$363.62,$0.00,"Replace furnace, same location, 80AFUE."
BLD25-3824,Issued,"Building Permit No Plan Check",6/27/2025,06/27/2025,"5211 Volkerts Rd Twin Hills [TWI]",062-113-010,$537.40,$0.00,"SFD, T/O 27 sqrs, Install sheathing and Class A Comp"
BLD25-3826,Issued,"Building Permit No Plan Check",6/27/2025,06/27/2025,"17 Mountain Ave D Agua Caliente [AGU]",056-252-023,$537.16,$0.00,"SFD; 29sqs; Self Certified contractor; Remove existing roof. Install with new Lifetime Class A composition shingles"
BLD25-3827,Issued,"Building Permit No Plan Check",6/27/2025,06/30/2025,"6475 Bodega Ave Two Rock [TWO]",022-190-018,$363.62,$0.00,"Electrical Upgrade to existing service. (2) 200A, 240V, 3Ph main services, upgrade to (1) 400A, 480V, 3Ph main service. (E) bldg, proposed meter main panel will be located inside same bldg on a different wall."
BLD25-3829,Issued,"Building Permit No Plan Check",6/27/2025,07/01/2025,"5025 Deerwood Dr Windsor [WIN]",058-321-006,$363.62,$0.00,"Replace furnace, same location, 80AFUE."
BLD25-3831,Issued,"Building Permit No Plan Check",6/27/2025,06/27/2025,"627 Swan Dr Bodega Bay [BBY]",100-440-010,$363.62,$0.00,"Replace the existing furnace with a new furnace"
BLD25-3833,Issued,"Building Permit No Plan Check",6/27/2025,07/03/2025,"1686 ADOBE Rd Penngrove [PEN]",137-080-009,$363.62,$0.00,"Install a 50 gallon water heater and a ductless heat pump for the ADU"
BLD25-3840,Issued,"Building Permit No Plan Check",6/28/2025,06/28/2025,"4931 Londonberry Dr Windsor [WIN]",058-122-005,$363.62,$0.00,"Replacement of existing 120A main service panel with 200A panel. Existing panel is original Zinsco and has damage. PG&E permit already approved. Project Number: P000408650"
BLD25-3845,Issued,"Building Permit No Plan Check",6/30/2025,06/30/2025,"182 La Mancha Way Agua Caliente [AGU]",052-690-010,$363.62,$0.00,"Remove existing 100A Sylvania panel and install new 100A panel in existing location, Per insurance company"
BLD25-3846,Issued,"Building Permit No Plan Check",6/30/2025,06/30/2025,"184 La Mancha Way Agua Caliente [AGU]",052-690-011,$363.62,$0.00,"Remove existing 100A Sylvania panel and install new 100A panel in existing location, Per insurance company"
BLD25-3849,Issued,"Building Permit No Plan Check",6/30/2025,06/30/2025,"26889 Toyon Ln Cloverdale [CLO]",117-300-003,$391.54,$4500.00,"Replace in Kind (RIK) rotted deck boards on ground level deck. NO changes in design or structure, no additional square feet."
BLD25-3850,Issued,"Building Permit No Plan Check",6/30/2025,06/30/2025,"600 Solano Ave Agua Caliente [AGU]",052-416-003,$535.97,$0.00,"Shingles roof replacement approximately 1200 square feet, front second story only. Remove existing old shingles up to plywood, install new galvanized edge metals, install six new O'Hagin attic ventilations, install and seal new roof flashing metals, install new synthetic underlayment, install new composition shingles Solaris Resawn shake color from Landmark CertainTeed, install new ridge shingles. We will save gutters and downspouts."
BLD25-3851,Issued,"Building Permit No Plan Check",6/30/2025,06/30/2025,"939 Hurlbut Ave Graton [GRA]",060-281-020,$536.62,$0.00,"SFD_T/O & REROOF 24 SQS COMP SHINGLE"
BLD25-3852,Issued,"Building Permit No Plan Check",6/30/2025,06/30/2025,"46 Sunnyside Ave Agua Caliente [AGU]",056-251-004,$536.57,$0.00,"Removal of existing torch down roofing on back low pitched portion only and install new torch down roofing. 10 squares."
BLD25-3853,Issued,"Building Permit No Plan Check",6/30/2025,06/30/2025,"3483 Rancho Dr Sebastopol [SEB]",063-110-049,$363.62,$0.00,"SFD Remove and Replace Water Heater like for like same location 40 Gal (Laundry Room)"
BLD25-3858,Issued,"Building Permit No Plan Check",6/30/2025,06/30/2025,"405 Dahlia Dr Sonoma [SON]",142-240-023,$536.75,$0.00,"Re roof - tear off one layer install TPO and comp shingles"
BLD25-3859,Issued,"Building Permit No Plan Check",6/30/2025,06/30/2025,"1325 Barlow Ln Twin Hills [TWI]",061-110-054,$391.69,$0.00,"T/O 8 SQ COMP SHINGLE; RE-ROOF WITH CLASS A RATED COMP SHINGLE; DETACHED GARAGE; SELF CERT"
BLD25-3860,Issued,"Building Permit No Plan Check",6/30/2025,06/30/2025,"1325 Barlow Ln Twin Hills [TWI]",061-110-054,$391.60,$0.00,"T/O 5 SQ COMP SHINGLE; RE-ROOF WITH CLASS A RATED COMP SHINGLE AT PITCHED ROOF AND APP TORCH DOWN AT LOW SLOPED ROOF; DETACHED SHED; SELF CERT"
BLD25-3862,Issued,"Building Permit No Plan Check",6/30/2025,06/30/2025,"19154 Arnold Dr Agua Caliente [AGU]",052-382-002,$363.62,$0.00,"Install temporary electric service. Tree limb fell and pulled existing service off house"
BLD25-3863,Issued,"Building Permit No Plan Check",6/30/2025,06/30/2025,"2379 Laguna Rd Graton [GRA]",078-110-017,$363.62,$0.00,"320 Amp Main Service Panel Relocation"
BLD25-3864,Issued,"Building Permit No Plan Check",6/30/2025,06/30/2025,"1590 Adobe Rd Penngrove [PEN]",137-080-061,$363.62,$0.00,"SFD, Remove and reinstall (E) Roof PV system, for home repairs. no alterations or change in location."
BLD25-3866,Issued,"Building Permit No Plan Check",6/30/2025,06/30/2025,"13765 Guerne Hill Rd Forestville [FOR]",071-160-021,$536.97,$0.00,"Remove existing composition roofing. Replace with Class A composition roofing per manufacturers specifications. Install 15 lb. synthetic underlayment per manufacturers specifications. Install TPO Overlayment in flat area of roof per manufacturers specifications. Self Cert. 20 squares."
