permit_number,status,permit_type,applied_date,issued_date,address,parcel_number,fee,valuation,description
BLD25-1707,Issued,"Building Permit No Plan Check",3/28/2025,03/28/2025,"2665 N Fitch Mountain Rd Healdsburg [HEA]",087-091-005,$363.62,$0.00,"Replace service entrance panel from temporary service pole to front of house. 200A"
BLD25-1708,Issued,"Building Permit No Plan Check",3/28/2025,03/28/2025,"410 E Thomson Ave Agua Caliente [AGU]",056-475-035,$536.59,$0.00,"Remove one roofing system/install one comp shingle roof."
BLD25-1710,"Pre- Due","Building Permit No Plan Check",3/28/2025,,"763 Chapman Ln Petaluma [PET]",020-040-037,$536.75,$0.00,"SFD - Tear off 25 squares and reroof with comp shingles"
BLD25-1711,"Pre- Due","Building Permit No Plan Check",3/28/2025,,"763 Chapman Ln Petaluma [PET]",020-040-037,$391.99,$0.00,"Guest Unit - Tear off 10 squares and reroof with comp shingles"
BLD25-1712,"Pre- Due","Building Permit No Plan Check",3/28/2025,,"763 Chapman Ln Petaluma [PET]",020-040-037,$391.99,$0.00,"Detached Garage - Tear off 10 squares and reroof with comp shingles"
BLD25-1713,"Pre- Due","Building Permit No Plan Check",3/28/2025,,"1145 Cazadero Hwy Guerneville [GUE]",097-060-042,$363.62,$0.00,"Install (N) recessed wall heater in the kitchen and bathroom, plus two baseboard heaters Heater: 1500 W/2000 W, 208/240V AC, 1 Phase, 208/240V AC-the dimensions are roughly 10""X8"""
BLD25-1715,Issued,"Building Permit No Plan Check",3/28/2025,04/02/2025,"230 Eucalyptus Ave Petaluma [PET]",021-123-005,$391.73,$0.00,"SFD, Remodel Bath like for like, replace vanity, toilet and shower in (E) bathroom. no structural alterations"
BLD25-1719,Issued,"Building Permit No Plan Check",3/28/2025,03/28/2025,"200 Breezewood Dr Geyserville [GEY]",140-180-075,$363.62,$0.00,"Replace old Zinsco 200 amp meter with new one."
BLD25-1720,Finaled,"Building Permit No Plan Check",3/28/2025,03/28/2025,"149 W Agua Caliente Rd Glen Ellen [GLE]",056-081-016,$537.21,$0.00,"Tear off old comp roof install new comp roof"
BLD25-1722,Issued,"Building Permit No Plan Check",3/28/2025,03/28/2025,"672 Irwin Ln Santa Rosa [SRO]",035-042-004,$539.83,$0.00,"Roof is approximate 4,000 square feet or 40 roofing squares with 1 layer of roofing materials. Roof is a 6/12 Pitch - Remove 1 roof layer – Included in fee. Haul away approximate 14,000lbs of roofing materials – Included in fee. If additional roofing material is found it will bear a separate change order for additional cost to remove and dispose of site. Install GAF Tiger Paw Roofing underlayment on the entire roof deck areas and GAF starter strip at all roof edges and roof rakes then install new 30-year GAF Timberline HDZ Roof shingles with ridge caps. Install all new pipe collars heater vents and attic vents flashing also new 2x2 rake nosing. Paint all new flashing to match new roof shingles. Install New 30 Year Class-A Shingles 40 Squares."
BLD25-1725,Issued,"Building Permit No Plan Check",3/30/2025,03/30/2025,"327 De Chene Ave Agua Caliente [AGU]",056-291-008,$363.62,$0.00,"Meter/main electrical panel replacement/upgrade."
BLD25-1727,Issued,"Building Permit No Plan Check",3/31/2025,03/31/2025,"456 Sea Stack Sea Ranch [SEA]",156-440-003,$542.04,$0.00,"T/O & RE-ROOF SFD W/ CLASS A COMP 50 YEAR SHINGLES, 18 SQUARES. SELF CERT."
BLD25-1728,Issued,"Building Permit No Plan Check",3/31/2025,04/02/2025,"2280 Pleasant Hill Rd Twin Hills [TWI]",076-110-039,$363.62,$0.00,"install new AC to existing furnace.Replace all damaged sections of ducting. Enlarge 3 of the main supply runs with larger duct runs 16.5 seer2 ac MEDIUM EFFICIENCY"
BLD25-1729,Issued,"Building Permit No Plan Check",3/31/2025,03/31/2025,"406 Wilson Rd Twin Hills [TWI]",077-140-058,$363.62,$0.00,"install 2-zone ductless Heat pump system. 19.0 SEER2 outood unit near garage and 2 hgighwall unit in bedrooms."
BLD25-1730,Issued,"Building Permit No Plan Check",3/31/2025,04/04/2025,"17301 Willow Creek Rd Occidental [OCC]",074-180-083,$363.62,,"Install cold water plumbing for AEX24-0026 horse barn. Water supplies will serve horse watering troughs, a horse wash station, provide water in the feed preparation room and hose bibs on the outside of the barn."
BLD25-1731,Issued,"Building Permit No Plan Check",3/31/2025,03/31/2025,"1050 Merced Ave A Bellevue [BEL]",035-081-026,$363.62,$0.00,"remove and replace existing furnace, same location, like for like 80K BTU"
BLD25-1732,Issued,"Building Permit No Plan Check",3/31/2025,03/31/2025,"16510 Cutten Dr Guerneville [GUE]",069-280-048,$363.62,$0.00,"Remove gas furnace and cap off and modigy the flue. Install multi position air handler and heat pump condenser. no ductwork"
BLD25-1735,Issued,"Building Permit No Plan Check",3/31/2025,03/31/2025,"19909 Heron Dr Bodega Bay [BBY]",100-330-003,$538.01,$0.00,"Remove existing composition roofing. Replace with Class A composition roofing per manufacturers specifications. Install 30 lb. synthetic underlayment per manufacturers specifications. 24 squares."
BLD25-1736,Issued,"Building Permit No Plan Check",3/31/2025,03/31/2025,"6953 St Helena Rd Rincon Valley [RIN]",028-150-059,$363.62,$0.00,"Remove and replace old equiment. No new ductowrk required. Install All-electric Coleman heat pump system w/2-stage air handler AHRI#: 208614044 SEER2: 18.0, EER2: 9.0, HSPF2: 8.10"
BLD25-1737,Issued,"Building Permit No Plan Check",3/31/2025,03/31/2025,"7142 Lynch Rd Twin Hills [TWI]",060-160-022,$536.10,$0.00,"Tear off existing single layer roofing, install lifetime comp shingle 16 squares, SFD Self Certify ""Main House Only"""
BLD25-1738,Issued,"Building Permit No Plan Check",3/31/2025,03/31/2025,"845 Liberty Rd Petaluma [PET]",113-040-026,$537.92,$0.00,"remove old composition roof install new osb sheathing and a new class a 50yr comp roof"
BLD25-1739,Issued,"Building Permit No Plan Check",3/31/2025,03/31/2025,"14395 Camino Del Arroyo Guerneville [GUE]",072-310-043,$606.09,$0.00,"SFD-T/o existing comp roof one layer no re-sheeting install class a GAF hdz rs series in slate pitch is 4/12 11 squares self certify"
BLD25-1740,Issued,"Building Permit No Plan Check",3/31/2025,04/02/2025,"9070 Green Valley Rd Graton [GRA]",130-080-073,$363.62,$0.00,"REPLACE 12 SUPPLY RUNS R8 UNDER THE HOME"
BLD25-1741,Issued,"Building Permit No Plan Check",3/31/2025,03/31/2025,"2045 Muniz Ranch Rd Jenner [JEN]",099-020-049,$537.76,$0.00,"new roof layover install new dens deck class a board over old roofing and a new 6.0 T.P.O roof system over the dens deck with new gutters 12 sq"
BLD25-1742,Issued,"Building Permit No Plan Check",3/31/2025,03/31/2025,"320 Stirrup Ct Windsor [WIN]",039-300-007,$536.94,$0.00,"self certification/ sfd/ main house/ Langhals residence/ remove existing composition shingle roof/ install new 30yr. composition shingle roof/ class A/ 32 squares"
BLD25-1743,Issued,"Building Permit No Plan Check",3/31/2025,04/02/2025,"912 Madison Dr Agua Caliente [AGU]",052-203-020,$363.62,$0.00,"REPLACE 4 SUPPLY RUNS UNDER THE HOME"
BLD25-1744,Issued,"Building Permit No Plan Check",3/31/2025,04/01/2025,"16545 Arnold Dr Glen Ellen [GLE]",133-120-003,$363.62,$0.00,"SFD. Install single zone mini split"
BLD25-1745,Issued,"Building Permit No Plan Check",3/31/2025,04/02/2025,"18701 Fitzpatrick Ln Occidental [OCC]",073-270-033,$363.62,$0.00,"REPLACE 7 SUPPLY RUNS R8 UNDER THE HOME"
BLD25-1747,"Pre- Due","Building Permit No Plan Check",3/31/2025,,"151 Black Point Close Sea Ranch [SEA]",122-340-002,$0.00,$0.00,"Install a 32 amp EV charger on outside of garage"
BLD25-1748,Issued,"Building Permit No Plan Check",3/31/2025,04/01/2025,"3765 Oak Glen Dr Bennett Valley [BEN]",049-280-018,$363.62,$0.00,"SFD. Install ductless mini split"
BLD25-1749,Issued,"Building Permit No Plan Check",3/31/2025,04/01/2025,"1347 Avenida Sebastiani Sonoma [SON]",142-210-013,$391.45,$0.00,"RE-ROOF 15SQ tear off install modified bitumen in color White"
BLD25-1750,Issued,"Building Permit No Plan Check",3/31/2025,04/01/2025,"5286 Wikiup Ct Windsor [WIN]",039-140-011,$363.62,$0.00,"SFD- To service the main house - replace approx 90 lf of failed ducting with new ducting - located in crawlspace"
BLD25-1755,Issued,"Building Permit No Plan Check",3/31/2025,03/31/2025,"14641 Drake Rd Forestville [FOR]",071-030-033,$363.62,$0.00,"Installation of One (1) Mitsubishi 3.5-ton outdoor heat pump (Model # PUZ- A42NKA7) and One (1) Mitsubishi 3.5-ton indoor fan coil (Model # PVA- A42AA7)."
BLD25-1756,Issued,"Building Permit No Plan Check",3/31/2025,03/31/2025,"5586 Ver-Ni Rd Santa Rosa [SRO]",060-440-013,$363.62,$0.00,"Installation of multi-port heat pump/fan coil system"
BLD25-1758,Issued,"Building Permit No Plan Check",3/31/2025,03/31/2025,"5144 Sharp Rd Mark West Springs [MWS]",120-220-024,$363.62,$0.00,"Replace the existing electrical service with same size due to damage to the panel. 120/240-volt, 200-amp, 1-phase."
BLD25-1759,"Awaiting Applicant Response","Building Permit No Plan Check",3/31/2025,,"28800 Seaview Rd Timber Cove [TIM]",109-450-011,$0.00,$0.00,"Install electrical switches, lights and plugs for Shed 1 of 2. (10x12)"
BLD25-1155,Issued,"Building Permit With Plan Check",3/1/2025,03/05/2025,"165 Bean Ave Bodega Bay [BBY]",101-011-004,$397.43,,"To complete expired permit number BLD02-1051. RENEW AT 5% - ERIC MILLER"
BLD25-1156,Issued,"Building Permit With Plan Check",3/1/2025,03/05/2025,"165 Bean Ave Bodega Bay [BBY]",101-011-004,$629.68,,"To complete permit #BLD02-0111 which was moving the garage to accommodate the septic system. RENEW AT 85% - ERIC MILLER"
BLD25-1157,"Awaiting Applicant Response","Building Permit With Plan Check",3/1/2025,,"15655 Norton Rd Healdsburg [HEA]",089-061-076,$0.00,$0.00,"Legalize Enclose carport with siding and add two electrical outlets and two lights."
BLD25-1161,"Awaiting Applicant Response","Building Permit With Plan Check",3/2/2025,,"8802 Hwy 116 N B Forestville [FOR]",083-220-022,$0.00,$50000.00,"(Needs tructural calcs and GRD-002 by 6/3 or void) Permitting an as built 20' x 40' swimming pool. Submittals include a Pool Plan by Johnson Pool and Spa, with engineering stamped by Lenehan Engineering. A structural letter from Lenehan also as a was performed."
BLD25-1162,Check,"Building Permit With Plan Check",3/2/2025,,"4770 Bodega Ave Petaluma [PET]",021-110-009,$259.03,$18562.65,"Legalize Studio conversion in portion (E) Barn 235SF, unconditioned, no added square footage"
BLD25-1163,Issued,"Building Permit With Plan Check",3/3/2025,03/06/2025,"5232 Carriage Ln Windsor [WIN]",039-130-020,$624.18,,"SFD Install (27) roof mount solar panels at 11.07 kW and 2 batteries."
BLD25-1169,Check,"Building Permit With Plan Check",3/3/2025,,"67 Locke Ct Glen Ellen [GLE]",056-562-011,$344.08,$7493.88,"SFD Deck replacement (634SF) The demolition of an existing upper horizontal concrete landing and roof deck. The demolition of approximately 8"" of adjacent vertical plaster at perimeter walls. The replacement of existing plywood if required. The installation of new copper flashing and layered mop down waterproofing. The installation of new lightweight concrete to match current conditions with same area."
BLD25-1179,Issued,"Building Permit With Plan Check",3/3/2025,03/27/2025,"7630 Mirabel Rd Forestville [FOR]",083-151-031,$3701.58,,"STK24-0011 - New Gunite Pool w/ Auto Safety Cover and (N) Pool Equipment"
BLD25-1181,"Awaiting Applicant Response","Building Permit With Plan Check",3/3/2025,,"21897 West St Monte Rio [MRO]",095-045-002,$0.00,$0.00,"Renovation of existing home saving as much as we can, yet upgrading it all. Will be new electrical, plumbing, roof, drywall, layout somewhat."
BLD25-1184,"Awaiting Applicant Response","Building Permit With Plan Check",3/3/2025,,"28800 Seaview Rd Timber Cove [TIM]",109-450-011,$0.00,$0.00,"(Need Site plan, SLD and Tech specs by 4/6/25 or void) Generator"
BLD25-1185,Issued,"Building Permit With Plan Check",3/4/2025,03/14/2025,"13202 Dupont Rd Graton [GRA]",074-020-039,$559.48,$4920.00,"Seismic retrofit of single family home in accordance with Standard Plan Set A"
BLD25-1186,"Awaiting Applicant Response","Building Permit With Plan Check",3/4/2025,,"4306 Chico Ave Bellevue [BEL]",035-072-014,$0.00,,"New ADU 1195SF with garage 1313SF, 2 Story, 2 BDR, sep Demo for shed removal"
BLD25-1189,Issued,"Building Permit With Plan Check",3/4/2025,04/03/2025,"2755 Joy Rd Occidental [OCC]",073-220-022,$624.18,,"SFD, Roof Mount Solar Panel Install 4.73 kW, (N) 13.5 kWh BATTERY STORAGE, GRID TIED HYBRID INVERTER"
BLD25-1191,"Awaiting Applicant Response","Building Permit With Plan Check",3/4/2025,,"740 Marshall Ave Petaluma [PET]",048-092-056,$0.00,$6865.92,"New Carport 384SF for SFD"
BLD25-1196,"Awaiting Applicant Response","Building Permit With Plan Check",3/4/2025,,"4000 Porter Creek Rd Mark West Springs [MWS]",028-070-032,$0.00,$0.00,"(No longer a standard carport by connecting two, needs GRD and TOPO) Application for 20x20 County Standard Carport; 2 10x20 standard carports joined together with connecting roofing only. Thank you."
BLD25-1197,Check,"Building Permit With Plan Check",3/4/2025,,"4584 Blank Rd Sebastopol [SEB]",062-160-025,$1389.38,$27833.20,"A siding and window and permit was pulled (BLD24-0061). Upon siding removal, rot and pest damage was discovered on the subfloor framing components and a corner of the NW wall. The desire is to lift the wall framing off the sub-floor and install all new materials from the bottom plate to the existing foundation and replace compromised framing members on NW wall. The plans also include adding a covered porch. The building foot print and interior walls will remain unchanged, other than the addition of the porch. Replace drywall where needed. Electrical will be upgraded from existing knob and tube new 200amp panel. Plumbing will be replaced as well as it cannot remain when the house is lifted."
BLD25-1202,Check,"Building Permit With Plan Check",3/4/2025,,"1976 Warm Springs Rd Kenwood [KEN]",053-160-040,$2395.52,,"SFD, Remodel, add 973SF conditioned to existing space, (E) Bedrooms to Bedroom & Office, add bath & mechanical rm to lower level +Remodel Existing Kitchen +Remodel Existing Guest Bedrooms to Bedroom & Office (no change to septic) +Remodel Living Room Ceiling +Add Bathroom & Mechanical Room to Lower Level +New Mechanical System +New Electrical & Lighting +No Change in square footage"
BLD25-1203,Issued,"Building Permit With Plan Check",3/4/2025,03/14/2025,"16997 Hwy 1 Twin Hills [TWI]",026-030-011,$966.35,,"(E) Equipment Storage Bldg _ Repair"
BLD25-1208,"Awaiting Applicant Response","Building Permit With Plan Check",3/5/2025,,"5001 Lichau Rd Penngrove [PEN]",047-261-027,$0.00,$0.00,"Partition 3800 sq foot floor plan at 5001 Lichau Rd to have an ADU added."
BLD25-1210,"Awaiting Applicant Response","Building Permit With Plan Check",3/5/2025,,"5400 Foothill Ranch Rd Mark West Springs [MWS]",029-120-034,$0.00,$0.00,"EVT17-04276 Rebuild SFD 3700 SF (2-story) 2017 Sonoma Complex Fire New fire re-build single family residence and detached garage 2017 Sonoma Complex Fire"
BLD25-1215,Issued,"Building Permit With Plan Check",3/5/2025,03/28/2025,"13671 Chalk Hill Rd Geyserville [GEY]",132-110-061,$464.92,,"SFD, Install (N) ESS 22.4kW for (E) Solar Array"
BLD25-1216,"Awaiting Applicant Response","Building Permit With Plan Check",3/5/2025,,"36563 Sculpture Point Dr Sea Ranch [SEA]",,$0.00,$0.00,"Installing roof-mounted PV modules. 10.625kW DC. Installing 1 ESS. 13.5kWh. 156-050-018"
BLD25-1218,"Resubmittal Requested","Building Permit With Plan Check",3/5/2025,,"17 Winter Brook Ln Mark West Springs [MWS]",067-240-032,$246.41,,"EVT17-01060: NEW IN-GROUND GUNITE SWIMMING POOL AND INSIDE HOT TUB WITH NEW POOL-SPA EQUIPMENT. Valuation: $175,000. STK24-0011."
BLD25-1222,Issued,"Building Permit With Plan Check",3/5/2025,03/26/2025,"4729 Paulsen Ln Twin Hills [TWI]",062-114-042,$624.18,,"Det'd Garage, Roof Mount Solar Install 3.87kW with ESS 5kWh"
BLD25-1227,Issued,"Building Permit With Plan Check",3/5/2025,03/07/2025,"6425 Lovmark Way Bloomfield [BLO]",027-280-001,$624.18,,"SFD Installing 37 panel (15.17 kW system size) roof-mounted solar system on single family dwelling, also installing battery system and battery expansion (40.5 kWh). Work valuation $117,400.00."
BLD25-1229,Issued,"Building Permit With Plan Check",3/5/2025,03/17/2025,"229 Royal Ct Santa Rosa [SRO]",057-140-005,$624.18,,"Roof Mount Solar Install 14.26kW & ESS 15kWH on SFD & ADU"
BLD25-1238,Check,"Building Permit With Plan Check",3/5/2025,,"5880 Dry Creek Rd Geyserville [GEY]",090-230-032,$2060.95,$72166.40,"This project is to build a new 40' x 64' metal ag implement barn with electrical."
BLD25-1240,Check,"Building Permit With Plan Check",3/5/2025,,"24165 Turkey Rd Sonoma [SON]",128-484-039,$2913.11,,"(N) ADU 1145 SF with covered porch (350SF)"
BLD25-1244,Issued,"Building Permit With Plan Check",3/6/2025,03/18/2025,"1236 Michele Way Mark West Springs [MWS]",067-121-023,$624.18,,"EVT17-05049 9.625DC Roof Mount Solar + 10kwh battery storage system (ESS) 2017 Sonoma Complex Fire"
BLD25-1245,Check,"Building Permit With Plan Check",3/6/2025,,"142 Bohemian Hwy Twin Hills [TWI]",073-110-021,$277.43,$7860.16,"Legalize Commercial TI - Interior Beam Replacement for Wall to clear VBU25- 0054"
BLD25-1246,Started,"Building Permit With Plan Check",3/6/2025,,"20609 Heron Dr Bodega Bay [BBY]",100-310-014,$0.00,$0.00,"Replace glass skylight with concrete tile roof including curb mounted skylights."
BLD25-1248,Issued,"Building Permit With Plan Check",3/6/2025,04/04/2025,"12212 Fiori Ln Twin Hills [TWI]",080-060-042,$464.92,,"SFD, Standby Generator 24kW and 200A ATS."
BLD25-1255,Check,"Building Permit With Plan Check",3/6/2025,,"18380 Comstock Ave Agua Caliente [AGU]",052-233-025,$2569.06,,"SFD, 2nd Story Addition 542 sf and 1,221 sf Remodel, (N) covered porches 175SF"
BLD25-1257,Finaled,"Building Permit With Plan Check",3/6/2025,03/12/2025,"5960 Volkerts Rd Twin Hills [TWI]",062-100-020,$693.07,,"5.46 kW PV Solar roof mounted and 10 kWh Grid-Tied Battery Installation"
BLD25-1259,Check,"Building Permit With Plan Check",3/6/2025,,"2560 Meier Rd Sebastopol [SEB]",063-150-027,$1999.51,$39354.24,"(N) Unconditioned Accessory Structure - 135 SF Enclosed Area, 1054 SF Unenclosed Area - (1)Half Bath, (1) Sauna, (1) Outdoor Kitchen, (1) Outdoor Shower and Changing Area NEW (N) 1,189 SF POOL PAVILION ACCESSORY STRUCTURE TO INCLUDE THE FOLLOWING : 135 SF OF ENCLOSED AREA [ONE (1) POOL STORAGE CLOSET, ONE (1) HALF BATH, ONE (1) SAUNA.] ; 1,054 SF OF UNENCLOSED AREA: [COVERED/SHADED DINING AREA, LOUNGE AREA, ONE (1) OUTDOOR KITCHEN, AND ONE (1) OUTDOOR SHOWER AND CHANGING AREA.] POOL, POOL DECK, PRIMARY RESIDENCE AND ASSOCIATED LANDSCAPE WORK UNDER SEPARATE PERMIT. SEE RELATED PERMIT DATA ON TITLE SHEET G0.01."
