raw_permit_id,parser_run_id,input_file_id,output_csv_file_id,csv_row_number,address,parcel_number,permit_number,permit_type,description,valuation,status,applied_date,issued_date,contractor_name,permit_type_clean,address_normalized,parcel_number_normalized,permit_number_normalized,permit_type_normalized,description_normalized,valuation_normalized,status_normalized,applied_date_normalized,issued_date_normalized,contractor_name_normalized,validation,validation_record_status,validation_address_status,validation_applied_date_status,validation_contractor_name_status,validation_description_status,validation_issued_date_status,validation_parcel_number_status,validation_permit_number_status,validation_permit_type_status,validation_status_status,validation_valuation_status,permit_number_prefix,description_keywords,valuation_bucket
run_20260625_171326_677_row_000114,run_20260625_171326_677,run_20260625_171326_677_input,run_20260625_171326_677_csv,114,"5528 Mcculloch Avenue Unit K , Temple City, California 91780",8573-013-008,M25-50524,Mechanical,INSTALL HVAC SYSTEM FOR A NEW RESIDENTIAL UNIT,$0,Issued,11-13-2025,11-13-2025,Sarann A/C,Mechanical,"5528 Mcculloch Avenue Unit K , Temple City, California 91780",8573-013-008,M25-50524,Mechanical,INSTALL HVAC SYSTEM FOR A NEW RESIDENTIAL UNIT,0.0,Issued,2025-11-13,2025-11-13,Sarann A/C,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '5528 Mcculloch Avenue Unit K , Temple City, California 91780', 'normalized_value': '5528 Mcculloch Avenue Unit K , Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '8573-013-008', 'normalized_value': '8573-013-008', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'M25-50524', 'normalized_value': 'M25-50524', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'INSTALL HVAC SYSTEM FOR A NEW RESIDENTIAL UNIT', 'normalized_value': 'INSTALL HVAC SYSTEM FOR A NEW RESIDENTIAL UNIT', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$0', 'normalized_value': 0.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '11-13-2025', 'normalized_value': '2025-11-13', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '11-13-2025', 'normalized_value': '2025-11-13', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'Sarann A/C', 'normalized_value': 'Sarann A/C', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.624702+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,M,mechanical,le_1
run_20260625_171326_677_row_000115,run_20260625_171326_677,run_20260625_171326_677_input,run_20260625_171326_677_csv,115,"5826 1/2 Rowland Avenue, Temple City, California 91780",8587-033-007,M25-50527,Mechanical,TO REPLACE EXISTING CONDENSER WITH A NEW ONE,$0,Issued,11-13-2025,11-13-2025,Middleridge Concepts Inc. dba Bryant Heating & Air Conditioning,Mechanical,"5826 1/2 Rowland Avenue, Temple City, California 91780",8587-033-007,M25-50527,Mechanical,TO REPLACE EXISTING CONDENSER WITH A NEW ONE,0.0,Issued,2025-11-13,2025-11-13,Middleridge Concepts Inc. dba Bryant Heating & Air Conditioning,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '5826 1/2 Rowland Avenue, Temple City, California 91780', 'normalized_value': '5826 1/2 Rowland Avenue, Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '8587-033-007', 'normalized_value': '8587-033-007', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'M25-50527', 'normalized_value': 'M25-50527', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Mechanical', 'normalized_value': 'Mechanical', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'TO REPLACE EXISTING CONDENSER WITH A NEW ONE', 'normalized_value': 'TO REPLACE EXISTING CONDENSER WITH A NEW ONE', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$0', 'normalized_value': 0.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '11-13-2025', 'normalized_value': '2025-11-13', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '11-13-2025', 'normalized_value': '2025-11-13', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'Middleridge Concepts Inc. dba Bryant Heating & Air Conditioning', 'normalized_value': 'Middleridge Concepts Inc. dba Bryant Heating & Air Conditioning', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.624931+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,M,mechanical,le_1
run_20260625_171326_677_row_000116,run_20260625_171326_677,run_20260625_171326_677_input,run_20260625_171326_677_csv,116,"4938 Ryland Avenue, Temple City, California 91780",8585-013-029,P25-50526,Plumbing,GAS LINE REPLACEMENT,$0,Finaled,11-13-2025,11-13-2025,Henrik Plumbing Inc.,Plumbing,"4938 Ryland Avenue, Temple City, California 91780",8585-013-029,P25-50526,Plumbing,GAS LINE REPLACEMENT,0.0,Finaled,2025-11-13,2025-11-13,Henrik Plumbing Inc.,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '4938 Ryland Avenue, Temple City, California 91780', 'normalized_value': '4938 Ryland Avenue, Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '8585-013-029', 'normalized_value': '8585-013-029', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'P25-50526', 'normalized_value': 'P25-50526', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Plumbing', 'normalized_value': 'Plumbing', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'GAS LINE REPLACEMENT', 'normalized_value': 'GAS LINE REPLACEMENT', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$0', 'normalized_value': 0.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Finaled', 'normalized_value': 'Finaled', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '11-13-2025', 'normalized_value': '2025-11-13', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '11-13-2025', 'normalized_value': '2025-11-13', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'Henrik Plumbing Inc.', 'normalized_value': 'Henrik Plumbing Inc.', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.625151+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,P,mechanical,le_1
run_20260625_171326_677_row_000117,run_20260625_171326_677,run_20260625_171326_677_input,run_20260625_171326_677_csv,117,"6208 North Muscatel Avenue, San Gabriel, California 91775",5386-010-016,B23-45766,Building,"NEW 2-STORY SINGLE FAMILY DWELLING: 4 BEDROOMS, 5 BATHROOMS WITH ATTACHED 2-CAR GARAGE AND COVER PATIO","$500,000",Issued,11-22-2023,11-17-2025,Rdgz Quality Construction Inc.,Building,"6208 North Muscatel Avenue, San Gabriel, California 91775",5386-010-016,B23-45766,Building,"NEW 2-STORY SINGLE FAMILY DWELLING: 4 BEDROOMS, 5 BATHROOMS WITH ATTACHED 2-CAR GARAGE AND COVER PATIO",500000.0,Issued,2023-11-22,2025-11-17,Rdgz Quality Construction Inc.,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '6208 North Muscatel Avenue, San Gabriel, California 91775', 'normalized_value': '6208 North Muscatel Avenue, San Gabriel, California 91775', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '5386-010-016', 'normalized_value': '5386-010-016', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'B23-45766', 'normalized_value': 'B23-45766', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'NEW 2-STORY SINGLE FAMILY DWELLING: 4 BEDROOMS, 5 BATHROOMS WITH ATTACHED 2-CAR GARAGE AND COVER PATIO', 'normalized_value': 'NEW 2-STORY SINGLE FAMILY DWELLING: 4 BEDROOMS, 5 BATHROOMS WITH ATTACHED 2-CAR GARAGE AND COVER PATIO', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$500,000', 'normalized_value': 500000.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '11-22-2023', 'normalized_value': '2023-11-22', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '11-17-2025', 'normalized_value': '2025-11-17', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'Rdgz Quality Construction Inc.', 'normalized_value': 'Rdgz Quality Construction Inc.', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.625377+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,B,mechanical,100000_plus
run_20260625_171326_677_row_000118,run_20260625_171326_677,run_20260625_171326_677_input,run_20260625_171326_677_csv,118,"8802 Hermosa Drive, San Gabriel, California 91780",5387-010-028,B25-50442,Building,"(E) 36"" X 48"" WINDOW CONVERTED INTO DOOR 36"" X 84"" AND THE DOOR ENTRY AWNING",$2500,Issued,11-05-2025,11-17-2025,B & K Home Improvement Inc.,Building,"8802 Hermosa Drive, San Gabriel, California 91780",5387-010-028,B25-50442,Building,"(E) 36"" X 48"" WINDOW CONVERTED INTO DOOR 36"" X 84"" AND THE DOOR ENTRY AWNING",2500.0,Issued,2025-11-05,2025-11-17,B & K Home Improvement Inc.,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '8802 Hermosa Drive, San Gabriel, California 91780', 'normalized_value': '8802 Hermosa Drive, San Gabriel, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '5387-010-028', 'normalized_value': '5387-010-028', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'B25-50442', 'normalized_value': 'B25-50442', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'description': {'status': 'valid', 'raw_value': '(E) 36"" X 48"" WINDOW CONVERTED INTO DOOR 36"" X 84"" AND THE DOOR ENTRY AWNING', 'normalized_value': '(E) 36"" X 48"" WINDOW CONVERTED INTO DOOR 36"" X 84"" AND THE DOOR ENTRY AWNING', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$2500', 'normalized_value': 2500.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '11-05-2025', 'normalized_value': '2025-11-05', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '11-17-2025', 'normalized_value': '2025-11-17', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'B & K Home Improvement Inc.', 'normalized_value': 'B & K Home Improvement Inc.', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.625777+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,B,other,1000_9999
run_20260625_171326_677_row_000119,run_20260625_171326_677,run_20260625_171326_677_input,run_20260625_171326_677_csv,119,"9616 Garibaldi Avenue, Temple City, California 91780",5385-014-022,B25-50533,Building,REMODEL KITCHEN AND INSTALL (16) WINDOWS LOW E RETROFIT SH. & SLIDERS,$9500,Issued,11-17-2025,11-17-2025,B X D Construction Inc.,Building,"9616 Garibaldi Avenue, Temple City, California 91780",5385-014-022,B25-50533,Building,REMODEL KITCHEN AND INSTALL (16) WINDOWS LOW E RETROFIT SH. & SLIDERS,9500.0,Issued,2025-11-17,2025-11-17,B X D Construction Inc.,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '9616 Garibaldi Avenue, Temple City, California 91780', 'normalized_value': '9616 Garibaldi Avenue, Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '5385-014-022', 'normalized_value': '5385-014-022', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'B25-50533', 'normalized_value': 'B25-50533', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'REMODEL KITCHEN AND INSTALL (16) WINDOWS LOW E RETROFIT SH. & SLIDERS', 'normalized_value': 'REMODEL KITCHEN AND INSTALL (16) WINDOWS LOW E RETROFIT SH. & SLIDERS', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$9500', 'normalized_value': 9500.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '11-17-2025', 'normalized_value': '2025-11-17', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '11-17-2025', 'normalized_value': '2025-11-17', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'B X D Construction Inc.', 'normalized_value': 'B X D Construction Inc.', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.626114+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,B,remodel,1000_9999
run_20260625_171326_677_row_000120,run_20260625_171326_677,run_20260625_171326_677_input,run_20260625_171326_677_csv,120,"6122 Reno Avenue, Temple City, California 91780",5384-004-012,B25-50537,Building,"TEAR OFF EXISTING ROOF, REPAIR DAMAGED ROOF SHEATHING. INSTALL 30 YEAR SHINGLES 29 SQ'S. HOUSE & ATTACHED GARAGE","$15,000",Issued,11-17-2025,11-17-2025,Golden West Roofing Services Inc.,Building,"6122 Reno Avenue, Temple City, California 91780",5384-004-012,B25-50537,Building,"TEAR OFF EXISTING ROOF, REPAIR DAMAGED ROOF SHEATHING. INSTALL 30 YEAR SHINGLES 29 SQ'S. HOUSE & ATTACHED GARAGE",15000.0,Issued,2025-11-17,2025-11-17,Golden West Roofing Services Inc.,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '6122 Reno Avenue, Temple City, California 91780', 'normalized_value': '6122 Reno Avenue, Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '5384-004-012', 'normalized_value': '5384-004-012', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'B25-50537', 'normalized_value': 'B25-50537', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'description': {'status': 'valid', 'raw_value': ""TEAR OFF EXISTING ROOF, REPAIR DAMAGED ROOF SHEATHING. INSTALL 30 YEAR SHINGLES 29 SQ'S. HOUSE & ATTACHED GARAGE"", 'normalized_value': ""TEAR OFF EXISTING ROOF, REPAIR DAMAGED ROOF SHEATHING. INSTALL 30 YEAR SHINGLES 29 SQ'S. HOUSE & ATTACHED GARAGE"", 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$15,000', 'normalized_value': 15000.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '11-17-2025', 'normalized_value': '2025-11-17', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '11-17-2025', 'normalized_value': '2025-11-17', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'Golden West Roofing Services Inc.', 'normalized_value': 'Golden West Roofing Services Inc.', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.626469+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,B,roof+mechanical,10000_99999
run_20260625_171326_677_row_000121,run_20260625_171326_677,run_20260625_171326_677_input,run_20260625_171326_677_csv,121,"6204 Encinita Avenue Unit B , Temple City, California 91780",5385-002-001,B25-50538,Building,INSTALL FIRE SPRINKLERS FOR A NEW DETACHED ACCESSORY DWELLING UNIT,$4500,Issued,11-17-2025,11-17-2025,United Fire & Safety Corp.,Building,"6204 Encinita Avenue Unit B , Temple City, California 91780",5385-002-001,B25-50538,Building,INSTALL FIRE SPRINKLERS FOR A NEW DETACHED ACCESSORY DWELLING UNIT,4500.0,Issued,2025-11-17,2025-11-17,United Fire & Safety Corp.,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '6204 Encinita Avenue Unit B , Temple City, California 91780', 'normalized_value': '6204 Encinita Avenue Unit B , Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '5385-002-001', 'normalized_value': '5385-002-001', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'B25-50538', 'normalized_value': 'B25-50538', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'INSTALL FIRE SPRINKLERS FOR A NEW DETACHED ACCESSORY DWELLING UNIT', 'normalized_value': 'INSTALL FIRE SPRINKLERS FOR A NEW DETACHED ACCESSORY DWELLING UNIT', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$4500', 'normalized_value': 4500.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '11-17-2025', 'normalized_value': '2025-11-17', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '11-17-2025', 'normalized_value': '2025-11-17', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'United Fire & Safety Corp.', 'normalized_value': 'United Fire & Safety Corp.', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.626743+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,B,mechanical,1000_9999
run_20260625_171326_677_row_000122,run_20260625_171326_677,run_20260625_171326_677_input,run_20260625_171326_677_csv,122,"9055 Las Tunas Drive Unit 110 , Temple City, California 91780",5387-013-031,B25-50539,Building,TENANT IMPROVEMENT - INSTALL FIRE SPRINKLER SYSTEM,$5200,Issued,11-17-2025,11-17-2025,United Fire & Safety Corp.,Building,"9055 Las Tunas Drive Unit 110 , Temple City, California 91780",5387-013-031,B25-50539,Building,TENANT IMPROVEMENT - INSTALL FIRE SPRINKLER SYSTEM,5200.0,Issued,2025-11-17,2025-11-17,United Fire & Safety Corp.,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '9055 Las Tunas Drive Unit 110 , Temple City, California 91780', 'normalized_value': '9055 Las Tunas Drive Unit 110 , Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '5387-013-031', 'normalized_value': '5387-013-031', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'B25-50539', 'normalized_value': 'B25-50539', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'TENANT IMPROVEMENT - INSTALL FIRE SPRINKLER SYSTEM', 'normalized_value': 'TENANT IMPROVEMENT - INSTALL FIRE SPRINKLER SYSTEM', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$5200', 'normalized_value': 5200.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '11-17-2025', 'normalized_value': '2025-11-17', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '11-17-2025', 'normalized_value': '2025-11-17', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'United Fire & Safety Corp.', 'normalized_value': 'United Fire & Safety Corp.', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.626977+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,B,remodel,1000_9999
run_20260625_171326_677_row_000123,run_20260625_171326_677,run_20260625_171326_677_input,run_20260625_171326_677_csv,123,"5552 Welland Avenue, Temple City, California 91780",8573-019-074,B25-50546,Building,"ROOFTOP MOUNTED SOLAR ENERGY SYSTEM: (13) Q. PEAK DUO BLK ML-G10+415 SOLAR MODULES (13) IQ8PLUS-72-M-US (240V) MICRO-INVERTERS (1) POWER XYY (240, 10 KW) ESS NEW BUSBAR COUNT -3 SYSTEM SIZE:l 5.4 KW DC (3.77 KW AC)",$0,Issued,11-17-2025,11-17-2025,Haven Energy,Building,"5552 Welland Avenue, Temple City, California 91780",8573-019-074,B25-50546,Building,"ROOFTOP MOUNTED SOLAR ENERGY SYSTEM: (13) Q. PEAK DUO BLK ML-G10+415 SOLAR MODULES (13) IQ8PLUS-72-M-US (240V) MICRO-INVERTERS (1) POWER XYY (240, 10 KW) ESS NEW BUSBAR COUNT -3 SYSTEM SIZE:l 5.4 KW DC (3.77 KW AC)",0.0,Issued,2025-11-17,2025-11-17,Haven Energy,"{'record_status': 'valid', 'fields': {'address': {'status': 'valid', 'raw_value': '5552 Welland Avenue, Temple City, California 91780', 'normalized_value': '5552 Welland Avenue, Temple City, California 91780', 'messages': []}, 'parcel_number': {'status': 'valid', 'raw_value': '8573-019-074', 'normalized_value': '8573-019-074', 'messages': []}, 'permit_number': {'status': 'valid', 'raw_value': 'B25-50546', 'normalized_value': 'B25-50546', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Building', 'normalized_value': 'Building', 'messages': []}, 'description': {'status': 'valid', 'raw_value': 'ROOFTOP MOUNTED SOLAR ENERGY SYSTEM: (13) Q. PEAK DUO BLK ML-G10+415 SOLAR MODULES (13) IQ8PLUS-72-M-US (240V) MICRO-INVERTERS (1) POWER XYY (240, 10 KW) ESS NEW BUSBAR COUNT -3 SYSTEM SIZE:l 5.4 KW DC (3.77 KW AC)', 'normalized_value': 'ROOFTOP MOUNTED SOLAR ENERGY SYSTEM: (13) Q. PEAK DUO BLK ML-G10+415 SOLAR MODULES (13) IQ8PLUS-72-M-US (240V) MICRO-INVERTERS (1) POWER XYY (240, 10 KW) ESS NEW BUSBAR COUNT -3 SYSTEM SIZE:l 5.4 KW DC (3.77 KW AC)', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '$0', 'normalized_value': 0.0, 'messages': []}, 'status': {'status': 'valid', 'raw_value': 'Issued', 'normalized_value': 'Issued', 'messages': []}, 'applied_date': {'status': 'valid', 'raw_value': '11-17-2025', 'normalized_value': '2025-11-17', 'messages': []}, 'issued_date': {'status': 'valid', 'raw_value': '11-17-2025', 'normalized_value': '2025-11-17', 'messages': []}, 'contractor_name': {'status': 'valid', 'raw_value': 'Haven Energy', 'normalized_value': 'Haven Energy', 'messages': []}}, 'validated_at': '2026-06-25T17:50:56.627201+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,valid,B,solar+roof+mechanical,le_1
