raw_permit_id,parser_run_id,input_file_id,output_csv_file_id,csv_row_number,permit_number,building_type,permit_type,const_type,valuation,total_sf,total_units,permit_class,permit_class_clean,permit_number_normalized,building_type_normalized,permit_type_normalized,const_type_normalized,valuation_normalized,total_sf_normalized,total_units_normalized,permit_class_normalized,validation,validation_record_status,validation_building_type_status,validation_const_type_status,validation_permit_class_status,validation_permit_number_status,validation_permit_type_status,validation_total_sf_status,validation_total_units_status,validation_valuation_status,valuation_bucket,total_units_group,total_sf_nonzero
run_20260621_165055_31_row_002531,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,2531,PRFW20250415016,1 to 2 Family,Fence,New Construction,5400,0,1,Not Identified,,PRFW20250415016,1 to 2 Family,Fence,New Construction,5400.0,0.0,1.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRFW20250415016', 'normalized_value': 'PRFW20250415016', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Fence', 'normalized_value': 'Fence', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'New Construction', 'normalized_value': 'New Construction', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '5400', 'normalized_value': 5400.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.863780+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,1000_9999,1,zero
run_20260621_165055_31_row_002532,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,2532,PRFW20250415188,1 to 2 Family,Fence,Alteration/Remodel,32722,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRFW20250415188,1 to 2 Family,Fence,Alteration/Remodel,32722.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRFW20250415188', 'normalized_value': 'PRFW20250415188', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Fence', 'normalized_value': 'Fence', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '32722', 'normalized_value': 32722.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:32.863938+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,10000_99999,1,zero
run_20260621_165055_31_row_002533,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,2533,PRFW20250415192,1 to 2 Family,Fence,Addition,3600,0,1,Not Identified,,PRFW20250415192,1 to 2 Family,Fence,Addition,3600.0,0.0,1.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRFW20250415192', 'normalized_value': 'PRFW20250415192', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Fence', 'normalized_value': 'Fence', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Addition', 'normalized_value': 'Addition', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '3600', 'normalized_value': 3600.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.864304+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,1000_9999,1,zero
run_20260621_165055_31_row_002534,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,2534,PRFW20250415261,1 to 2 Family,Fence,Alteration/Remodel,4578.28,0,0,Not Identified,,PRFW20250415261,1 to 2 Family,Fence,Alteration/Remodel,4578.28,0.0,0.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRFW20250415261', 'normalized_value': 'PRFW20250415261', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Fence', 'normalized_value': 'Fence', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '4578.28', 'normalized_value': 4578.28, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.864936+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,1000_9999,0,zero
run_20260621_165055_31_row_002535,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,2535,PRFW20250415268,1 to 2 Family,Fence,New Construction,450,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRFW20250415268,1 to 2 Family,Fence,New Construction,450.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRFW20250415268', 'normalized_value': 'PRFW20250415268', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Fence', 'normalized_value': 'Fence', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'New Construction', 'normalized_value': 'New Construction', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '450', 'normalized_value': 450.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:32.865335+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,2_999,1,zero
run_20260621_165055_31_row_002536,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,2536,PRFW20250415422,1 to 2 Family,Fence,Alteration/Remodel,8576,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRFW20250415422,1 to 2 Family,Fence,Alteration/Remodel,8576.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRFW20250415422', 'normalized_value': 'PRFW20250415422', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Fence', 'normalized_value': 'Fence', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '8576', 'normalized_value': 8576.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:32.865564+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,1000_9999,1,zero
run_20260621_165055_31_row_002537,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,2537,PRFW20250415433,1 to 2 Family,Fence,Alteration/Remodel,3591,0,1,Res.1&2 or Guest House,Res.1&2 or Guest House,PRFW20250415433,1 to 2 Family,Fence,Alteration/Remodel,3591.0,0.0,1.0,Res.1&2 or Guest House,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRFW20250415433', 'normalized_value': 'PRFW20250415433', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Fence', 'normalized_value': 'Fence', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Alteration/Remodel', 'normalized_value': 'Alteration/Remodel', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '3591', 'normalized_value': 3591.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'valid', 'raw_value': 'Res.1&2 or Guest House', 'normalized_value': 'Res.1&2 or Guest House', 'messages': []}}, 'validated_at': '2026-06-21T16:51:32.865755+00:00'}",valid,valid,valid,valid,valid,valid,valid,valid,valid,1000_9999,1,zero
run_20260621_165055_31_row_002538,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,2538,PRFW20250415446,1 to 2 Family,Fence,Addition,4400,0,1,Not Identified,,PRFW20250415446,1 to 2 Family,Fence,Addition,4400.0,0.0,1.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRFW20250415446', 'normalized_value': 'PRFW20250415446', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Fence', 'normalized_value': 'Fence', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Addition', 'normalized_value': 'Addition', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '4400', 'normalized_value': 4400.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.865914+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,1000_9999,1,zero
run_20260621_165055_31_row_002539,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,2539,PRFW20250415463,1 to 2 Family,Fence,New Construction,5200,0,1,Not Identified,,PRFW20250415463,1 to 2 Family,Fence,New Construction,5200.0,0.0,1.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRFW20250415463', 'normalized_value': 'PRFW20250415463', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Fence', 'normalized_value': 'Fence', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'New Construction', 'normalized_value': 'New Construction', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '5200', 'normalized_value': 5200.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.866059+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,1000_9999,1,zero
run_20260621_165055_31_row_002540,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,2540,PRFW20250415480,1 to 2 Family,Fence,New Construction,5000,0,0,Not Identified,,PRFW20250415480,1 to 2 Family,Fence,New Construction,5000.0,0.0,0.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRFW20250415480', 'normalized_value': 'PRFW20250415480', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Fence', 'normalized_value': 'Fence', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'New Construction', 'normalized_value': 'New Construction', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '5000', 'normalized_value': 5000.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.866199+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,1000_9999,0,zero
run_20260621_165055_31_row_002541,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,2541,PRFW20250415531,1 to 2 Family,Fence,New Construction,5000,0,1,Not Identified,,PRFW20250415531,1 to 2 Family,Fence,New Construction,5000.0,0.0,1.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRFW20250415531', 'normalized_value': 'PRFW20250415531', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Fence', 'normalized_value': 'Fence', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'New Construction', 'normalized_value': 'New Construction', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '5000', 'normalized_value': 5000.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.866402+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,1000_9999,1,zero
run_20260621_165055_31_row_002542,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,2542,PRFW20250415982,1 to 2 Family,Fence,New Construction,6000,0,1,Not Identified,,PRFW20250415982,1 to 2 Family,Fence,New Construction,6000.0,0.0,1.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRFW20250415982', 'normalized_value': 'PRFW20250415982', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Fence', 'normalized_value': 'Fence', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'New Construction', 'normalized_value': 'New Construction', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '6000', 'normalized_value': 6000.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.866557+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,1000_9999,1,zero
run_20260621_165055_31_row_002543,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,2543,PRFW20250416339,1 to 2 Family,Fence,New Construction,5000,0,1,Not Identified,,PRFW20250416339,1 to 2 Family,Fence,New Construction,5000.0,0.0,1.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRFW20250416339', 'normalized_value': 'PRFW20250416339', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Fence', 'normalized_value': 'Fence', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'New Construction', 'normalized_value': 'New Construction', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '5000', 'normalized_value': 5000.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.866696+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,1000_9999,1,zero
run_20260621_165055_31_row_002544,run_20260621_165055_31,run_20260621_165055_31_input,run_20260621_165055_31_csv,2544,PRFW20250416359,1 to 2 Family,Fence,Addition,990,0,1,Not Identified,,PRFW20250416359,1 to 2 Family,Fence,Addition,990.0,0.0,1.0,,"{'record_status': 'valid', 'fields': {'permit_number': {'status': 'valid', 'raw_value': 'PRFW20250416359', 'normalized_value': 'PRFW20250416359', 'messages': []}, 'building_type': {'status': 'valid', 'raw_value': '1 to 2 Family', 'normalized_value': '1 to 2 Family', 'messages': []}, 'permit_type': {'status': 'valid', 'raw_value': 'Fence', 'normalized_value': 'Fence', 'messages': []}, 'const_type': {'status': 'valid', 'raw_value': 'Addition', 'normalized_value': 'Addition', 'messages': []}, 'valuation': {'status': 'valid', 'raw_value': '990', 'normalized_value': 990.0, 'messages': []}, 'total_sf': {'status': 'valid', 'raw_value': '0', 'normalized_value': 0.0, 'messages': []}, 'total_units': {'status': 'valid', 'raw_value': '1', 'normalized_value': 1, 'messages': []}, 'permit_class': {'status': 'missing', 'raw_value': 'Not Identified', 'normalized_value': None, 'messages': ['Field is missing']}}, 'validated_at': '2026-06-21T16:51:32.866908+00:00'}",valid,valid,valid,missing,valid,valid,valid,valid,valid,2_999,1,zero
